raw_motor_0,raw_motor_1,raw_motor_2,raw_motor_3,motor_0,motor_1,motor_2,motor_3,x_expected,y_expected,z_expected,x_img,y_img,x_screen,y_screen
-0.43633235,1.1848735,-1.3364438,0.3261032,55.0,58.0,127.0,69.0,0.1764473,-0.082278736,0.08,466.0,172.0,0.45625000000000004,0.2833333333333332
-0.43633235,1.1848735,-1.3364438,0.3261032,55.0,58.0,127.0,69.0,0.1764473,-0.082278736,0.08,465.75,172.0,0.4554687500000001,0.2833333333333332
-0.43633232,1.1848733,-1.3364437,0.32610318,55.0,58.0,127.0,69.0,0.17644732,-0.082278736,0.08,466.0,172.0,0.45625000000000004,0.2833333333333332
-0.43633232,1.1848733,-1.3364437,0.32610318,55.0,58.0,127.0,69.0,0.17644732,-0.082278736,0.08,466.0,172.0,0.45625000000000004,0.2833333333333332
-0.43633232,1.4343997,-1.6386305,0.37876365,55.0,73.0,144.0,72.0,0.15360886,-0.07162899,0.08,449.5,208.0,0.4046875000000001,0.1333333333333333
-0.43633235,1.7374932,-1.9379582,0.37499797,55.0,90.0,162.0,72.0,0.12633248,-0.058909807,0.08,427.25,253.0,0.33515625000000004,-0.054166666666666696
-0.43633235,1.7374932,-1.9379582,0.37499797,55.0,90.0,162.0,72.0,0.12633248,-0.058909807,0.08,427.25,253.5,0.33515625000000004,-0.05624999999999991
-0.43633232,1.4343997,-1.6386305,0.37876365,55.0,73.0,144.0,72.0,0.15360886,-0.07162899,0.08,448.0,209.75,0.3999999999999999,0.1260416666666666
-0.43633232,1.1848733,-1.3364437,0.32610318,55.0,58.0,127.0,69.0,0.17644732,-0.082278736,0.08,465.5,171.25,0.4546874999999999,0.2864583333333335
-0.43633232,1.1848733,-1.3364437,0.32610318,55.0,58.0,127.0,69.0,0.17644732,-0.082278736,0.08,465.5,171.25,0.4546874999999999,0.2864583333333335
-0.43633235,1.1848735,-1.3364438,0.3261032,55.0,58.0,127.0,69.0,0.1764473,-0.082278736,0.08,465.75,171.5,0.4554687500000001,0.28541666666666665
-0.43633235,1.1848735,-1.3364438,0.3261032,55.0,58.0,127.0,69.0,0.1764473,-0.082278736,0.08,465.75,171.5,0.4554687500000001,0.28541666666666665
-0.43633235,1.4343998,-1.6386306,0.37876368,55.0,73.0,144.0,72.0,0.15360884,-0.07162899,0.08,449.5,208.25,0.4046875000000001,0.1322916666666667
-0.43633232,1.7374932,-1.9379582,0.37499797,55.0,90.0,162.0,72.0,0.12633248,-0.058909804,0.08,427.25,253.75,0.33515625000000004,-0.05729166666666674
-0.43633232,1.654161,-1.863183,0.3835549,55.0,85.0,157.0,72.0,0.1336283,-0.0623119,0.08,432.75,241.0,0.35234374999999996,-0.004166666666666652
-0.43633235,1.4034688,-1.6038476,0.3749117,55.0,71.0,142.0,72.0,0.15646675,-0.07296165,0.08,449.75,204.75,0.40546875000000004,0.1468750000000001
-0.43633235,1.4034688,-1.6038476,0.3749117,55.0,71.0,142.0,72.0,0.15646675,-0.07296165,0.08,449.75,204.75,0.40546875000000004,0.1468750000000001
-0.43633232,1.654161,-1.863183,0.3835549,55.0,85.0,157.0,72.0,0.1336283,-0.0623119,0.08,434.25,240.0,0.3570312499999999,0.0
-0.43633235,1.9192445,-2.0817986,0.33708704,55.0,100.0,170.0,70.0,0.111194566,-0.05185088,0.08,417.75,274.0,0.30546874999999996,-0.1416666666666666
-0.43633235,1.9192445,-2.0817986,0.33708704,55.0,100.0,170.0,70.0,0.111194566,-0.05185088,0.08,417.75,274.25,0.30546874999999996,-0.14270833333333344
-0.21816616,1.9192445,-2.0817986,0.33708704,68.0,100.0,170.0,70.0,0.1197814,-0.026554897,0.08,386.5,264.5,0.20781249999999996,-0.1020833333333333
-0.21816616,1.9192445,-2.0817986,0.33708704,68.0,100.0,170.0,70.0,0.1197814,-0.026554897,0.08,386.5,264.5,0.20781249999999996,-0.1020833333333333
-0.21816617,1.6541611,-1.863183,0.3835549,68.0,85.0,157.0,72.0,0.14394753,-0.0319124,0.08,393.75,229.0,0.23046875,0.04583333333333339
-0.21816617,1.4034688,-1.6038476,0.3749117,68.0,71.0,142.0,72.0,0.16854966,-0.03736656,0.08,400.75,189.75,0.2523437500000001,0.2093750000000001
-0.21816617,1.4034688,-1.6038476,0.3749117,68.0,71.0,142.0,72.0,0.16854966,-0.03736656,0.08,400.75,189.75,0.2523437500000001,0.2093750000000001
-0.21816617,1.6541611,-1.863183,0.3835549,68.0,85.0,157.0,72.0,0.14394753,-0.0319124,0.08,394.25,228.0,0.2320312499999999,0.050000000000000044
-0.21816616,1.7374932,-1.9379582,0.37499797,68.0,90.0,162.0,72.0,0.13608831,-0.030170053,0.08,391.5,242.25,0.22343749999999996,-0.009374999999999911
-0.21816616,1.4343997,-1.6386305,0.37876365,68.0,73.0,144.0,72.0,0.16547106,-0.03668405,0.08,400.25,195.0,0.25078124999999996,0.1875
-0.21816617,1.1848735,-1.3364438,0.3261032,68.0,58.0,127.0,69.0,0.19007318,-0.04213821,0.08,407.5,154.25,0.2734375,0.3572916666666668
-0.21816617,1.1848735,-1.3364438,0.3261032,68.0,58.0,127.0,69.0,0.19007318,-0.04213821,0.08,407.5,154.0,0.2734375,0.3583333333333334
-0.21816616,1.1848733,-1.3364435,0.32610315,68.0,58.0,127.0,69.0,0.19007319,-0.04213821,0.08,407.5,154.0,0.2734375,0.3583333333333334
-0.21816616,1.1848733,-1.3364435,0.32610315,68.0,58.0,127.0,69.0,0.19007319,-0.04213821,0.08,407.5,154.0,0.2734375,0.3583333333333334
-0.21816616,1.4343997,-1.6386305,0.37876365,68.0,73.0,144.0,72.0,0.16547106,-0.03668405,0.08,401.0,193.5,0.25312500000000004,0.1937500000000001
-0.21816616,1.737493,-1.9379581,0.374998,68.0,90.0,162.0,72.0,0.13608833,-0.030170055,0.08,391.5,242.25,0.22343749999999996,-0.009374999999999911
-0.21816616,1.737493,-1.9379581,0.374998,68.0,90.0,162.0,72.0,0.13608833,-0.030170055,0.08,391.5,242.25,0.22343749999999996,-0.009374999999999911
-0.21816616,1.4343997,-1.6386305,0.37876365,68.0,73.0,144.0,72.0,0.16547106,-0.03668405,0.08,400.0,194.5,0.25,0.18958333333333321
-0.21816616,1.1848733,-1.3364435,0.32610315,68.0,58.0,127.0,69.0,0.19007319,-0.04213821,0.08,407.25,154.0,0.27265625000000004,0.3583333333333334
-0.21816616,1.1848733,-1.3364435,0.32610315,68.0,58.0,127.0,69.0,0.19007319,-0.04213821,0.08,407.25,154.0,0.27265625000000004,0.3583333333333334
-0.21816617,1.1848735,-1.3364438,0.3261032,68.0,58.0,127.0,69.0,0.19007318,-0.04213821,0.08,407.25,154.0,0.27265625000000004,0.3583333333333334
-0.21816617,1.1848735,-1.3364438,0.3261032,68.0,58.0,127.0,69.0,0.19007318,-0.04213821,0.08,407.25,154.0,0.27265625000000004,0.3583333333333334
-0.21816616,1.4343997,-1.6386305,0.37876365,68.0,73.0,144.0,72.0,0.16547106,-0.03668405,0.08,401.0,193.25,0.25312500000000004,0.1947916666666667
-0.21816616,1.7374932,-1.9379582,0.37499797,68.0,90.0,162.0,72.0,0.13608831,-0.030170053,0.08,391.5,241.5,0.22343749999999996,-0.006250000000000089
-0.21816617,1.6541611,-1.863183,0.3835549,68.0,85.0,157.0,72.0,0.14394753,-0.0319124,0.08,393.25,229.0,0.2289062500000001,0.04583333333333339
-0.21816617,1.4034688,-1.6038476,0.3749117,68.0,71.0,142.0,72.0,0.16854966,-0.03736656,0.08,400.5,189.0,0.2515624999999999,0.2124999999999999
-0.21816617,1.4034688,-1.6038476,0.3749117,68.0,71.0,142.0,72.0,0.16854966,-0.03736656,0.08,400.5,189.0,0.2515624999999999,0.2124999999999999
-0.21816617,1.6541611,-1.863183,0.3835549,68.0,85.0,157.0,72.0,0.14394753,-0.0319124,0.08,394.25,227.25,0.2320312499999999,0.05312500000000009
-0.21816616,1.9192445,-2.0817986,0.33708704,68.0,100.0,170.0,70.0,0.1197814,-0.026554897,0.08,387.5,264.75,0.2109375,-0.10312499999999991
-0.21816616,1.9192445,-2.0817986,0.33708704,68.0,100.0,170.0,70.0,0.1197814,-0.026554897,0.08,387.5,264.75,0.2109375,-0.10312499999999991
0.0,1.9192445,-2.0817986,0.33708704,80.0,100.0,170.0,70.0,0.122689635,0.0,0.08,359.0,262.75,0.12187499999999996,-0.09479166666666661
0.0,1.9192445,-2.0817986,0.33708704,80.0,100.0,170.0,70.0,0.122689635,0.0,0.08,359.0,262.75,0.12187499999999996,-0.09479166666666661
0.0,1.6541611,-1.863183,0.3835549,80.0,85.0,157.0,72.0,0.1474425,0.0,0.08,357.25,226.75,0.11640625000000004,0.055208333333333304
0.0,1.4034688,-1.6038476,0.3749117,80.0,71.0,142.0,72.0,0.17264196,0.0,0.08,355.75,187.0,0.11171875000000009,0.22083333333333321
0.0,1.4034688,-1.6038476,0.3749117,80.0,71.0,142.0,72.0,0.17264196,0.0,0.08,355.75,187.0,0.11171875000000009,0.22083333333333321
0.0,1.6541611,-1.863183,0.3835549,80.0,85.0,157.0,72.0,0.1474425,0.0,0.08,358.0,225.25,0.11874999999999991,0.06145833333333339
0.0,1.7374932,-1.9379582,0.37499797,80.0,90.0,162.0,72.0,0.13939247,0.0,0.08,358.75,240.25,0.12109375,-0.0010416666666666075
0.0,1.4343998,-1.6386306,0.37876368,80.0,73.0,144.0,72.0,0.16948861,0.0,0.08,356.0,192.0,0.11250000000000004,0.19999999999999996
0.0,1.1848735,-1.3364437,0.32610318,80.0,58.0,127.0,69.0,0.19468807,0.0,0.08,354.0,150.5,0.10624999999999996,0.3729166666666668
0.0,1.1848735,-1.3364437,0.32610318,80.0,58.0,127.0,69.0,0.19468807,0.0,0.08,353.75,150.5,0.10546875,0.3729166666666668
0.0,1.1848733,-1.3364435,0.32610315,80.0,58.0,127.0,69.0,0.19468808,0.0,0.08,353.75,150.25,0.10546875,0.3739583333333334
0.0,1.1848733,-1.3364435,0.32610315,80.0,58.0,127.0,69.0,0.19468808,0.0,0.08,353.75,150.5,0.10546875,0.3729166666666668
0.0,1.4343997,-1.6386304,0.37876365,80.0,73.0,144.0,72.0,0.16948862,0.0,0.08,356.25,190.5,0.11328125,0.20625000000000004
0.0,1.737493,-1.9379581,0.37499797,80.0,90.0,162.0,72.0,0.13939248,0.0,0.08,358.0,240.0,0.11874999999999991,0.0
0.0,1.737493,-1.9379581,0.37499797,80.0,90.0,162.0,72.0,0.13939248,0.0,0.08,358.0,240.25,0.11874999999999991,-0.0010416666666666075
0.0,1.4343997,-1.6386304,0.37876365,80.0,73.0,144.0,72.0,0.16948862,0.0,0.08,355.75,192.0,0.11171875000000009,0.19999999999999996
0.0,1.1848733,-1.3364435,0.32610315,80.0,58.0,127.0,69.0,0.19468808,0.0,0.08,353.75,150.5,0.10546875,0.3729166666666668
0.0,1.1848733,-1.3364435,0.32610315,80.0,58.0,127.0,69.0,0.19468808,0.0,0.08,353.75,150.5,0.10546875,0.3729166666666668
0.0,1.1848735,-1.3364437,0.32610318,80.0,58.0,127.0,69.0,0.19468807,0.0,0.08,353.75,150.5,0.10546875,0.3729166666666668
0.0,1.1848735,-1.3364437,0.32610318,80.0,58.0,127.0,69.0,0.19468807,0.0,0.08,353.75,150.5,0.10546875,0.3729166666666668
0.0,1.4343998,-1.6386306,0.37876368,80.0,73.0,144.0,72.0,0.16948861,0.0,0.08,356.25,190.75,0.11328125,0.20520833333333321
0.0,1.7374932,-1.9379582,0.37499797,80.0,90.0,162.0,72.0,0.13939247,0.0,0.08,358.0,240.0,0.11874999999999991,0.0
0.0,1.6541611,-1.863183,0.3835549,80.0,85.0,157.0,72.0,0.1474425,0.0,0.08,357.5,227.0,0.1171875,0.054166666666666696
0.0,1.4034688,-1.6038476,0.3749117,80.0,71.0,142.0,72.0,0.17264196,0.0,0.08,355.75,187.0,0.11171875000000009,0.22083333333333321
0.0,1.4034688,-1.6038476,0.3749117,80.0,71.0,142.0,72.0,0.17264196,0.0,0.08,355.75,187.0,0.11171875000000009,0.22083333333333321
0.0,1.6541611,-1.863183,0.3835549,80.0,85.0,157.0,72.0,0.1474425,0.0,0.08,358.0,225.25,0.11874999999999991,0.06145833333333339
0.0,1.9192445,-2.0817986,0.33708704,80.0,100.0,170.0,70.0,0.122689635,0.0,0.08,359.75,262.75,0.12421875000000004,-0.09479166666666661
0.0,1.9192445,-2.0817986,0.33708704,80.0,100.0,170.0,70.0,0.122689635,0.0,0.08,359.75,262.75,0.12421875000000004,-0.09479166666666661
0.21816616,1.9192445,-2.0817986,0.33708704,93.0,100.0,170.0,70.0,0.1197814,0.026554897,0.08,329.75,268.25,0.030468750000000044,-0.1177083333333333
0.21816616,1.9192445,-2.0817986,0.33708704,93.0,100.0,170.0,70.0,0.1197814,0.026554897,0.08,329.75,268.0,0.030468750000000044,-0.1166666666666667
0.21816617,1.6541611,-1.863183,0.3835549,93.0,85.0,157.0,72.0,0.14394753,0.0319124,0.08,315.75,233.75,-0.013281250000000022,0.02604166666666652
0.21816617,1.4034688,-1.6038476,0.3749117,93.0,71.0,142.0,72.0,0.16854966,0.03736656,0.08,303.75,196.5,-0.05078125,0.1812499999999999
0.21816617,1.4034688,-1.6038476,0.3749117,93.0,71.0,142.0,72.0,0.16854966,0.03736656,0.08,303.75,196.5,-0.05078125,0.1812499999999999
0.21816617,1.6541611,-1.863183,0.3835549,93.0,85.0,157.0,72.0,0.14394753,0.0319124,0.08,315.75,232.5,-0.013281250000000022,0.03125
0.21816616,1.7374932,-1.9379582,0.37499797,93.0,90.0,162.0,72.0,0.13608831,0.030170053,0.08,320.25,246.75,0.0007812499999999556,-0.028124999999999956
0.21816616,1.4343997,-1.6386305,0.37876365,93.0,73.0,144.0,72.0,0.16547106,0.03668405,0.08,305.25,200.75,-0.046093750000000044,0.1635416666666667
0.21816617,1.1848735,-1.3364438,0.3261032,93.0,58.0,127.0,69.0,0.19007318,0.04213821,0.08,292.75,161.75,-0.08515625000000004,0.3260416666666668
0.21816617,1.1848735,-1.3364438,0.3261032,93.0,58.0,127.0,69.0,0.19007318,0.04213821,0.08,292.5,162.25,-0.0859375,0.32395833333333335
0.21816616,1.1848733,-1.3364435,0.32610315,93.0,58.0,127.0,69.0,0.19007319,0.04213821,0.08,292.5,162.25,-0.0859375,0.32395833333333335
0.21816616,1.1848733,-1.3364435,0.32610315,93.0,58.0,127.0,69.0,0.19007319,0.04213821,0.08,292.75,161.75,-0.08515625000000004,0.3260416666666668
0.21816616,1.4343997,-1.6386305,0.37876365,93.0,73.0,144.0,72.0,0.16547106,0.03668405,0.08,305.25,200.25,-0.046093750000000044,0.1656249999999999
0.21816616,1.737493,-1.9379581,0.374998,93.0,90.0,162.0,72.0,0.13608833,0.030170055,0.08,320.75,247.25,0.002343750000000089,-0.030208333333333393
0.21816616,1.737493,-1.9379581,0.374998,93.0,90.0,162.0,72.0,0.13608833,0.030170055,0.08,320.75,247.25,0.002343750000000089,-0.030208333333333393
0.21816616,1.4343997,-1.6386305,0.37876365,93.0,73.0,144.0,72.0,0.16547106,0.03668405,0.08,305.5,201.0,-0.04531249999999998,0.1625000000000001
0.21816616,1.1848733,-1.3364435,0.32610315,93.0,58.0,127.0,69.0,0.19007319,0.04213821,0.08,292.25,162.0,-0.08671874999999996,0.32499999999999996
0.21816616,1.1848733,-1.3364435,0.32610315,93.0,58.0,127.0,69.0,0.19007319,0.04213821,0.08,292.5,162.25,-0.0859375,0.32395833333333335
0.21816617,1.1848735,-1.3364438,0.3261032,93.0,58.0,127.0,69.0,0.19007318,0.04213821,0.08,292.25,162.0,-0.08671874999999996,0.32499999999999996
0.21816617,1.1848735,-1.3364438,0.3261032,93.0,58.0,127.0,69.0,0.19007318,0.04213821,0.08,292.25,162.0,-0.08671874999999996,0.32499999999999996
0.21816616,1.4343997,-1.6386305,0.37876365,93.0,73.0,144.0,72.0,0.16547106,0.03668405,0.08,305.25,200.25,-0.046093750000000044,0.1656249999999999
0.21816616,1.7374932,-1.9379582,0.37499797,93.0,90.0,162.0,72.0,0.13608831,0.030170053,0.08,320.25,247.5,0.0007812499999999556,-0.03125
0.21816617,1.6541611,-1.863183,0.3835549,93.0,85.0,157.0,72.0,0.14394753,0.0319124,0.08,315.5,234.5,-0.014062499999999978,0.022916666666666696
0.21816617,1.4034688,-1.6038476,0.3749117,93.0,71.0,142.0,72.0,0.16854966,0.03736656,0.08,303.5,196.75,-0.051562499999999956,0.1802083333333333
0.21816617,1.4034688,-1.6038476,0.3749117,93.0,71.0,142.0,72.0,0.16854966,0.03736656,0.08,303.5,196.75,-0.051562499999999956,0.1802083333333333
0.21816617,1.6541611,-1.863183,0.3835549,93.0,85.0,157.0,72.0,0.14394753,0.0319124,0.08,315.25,232.5,-0.014843750000000044,0.03125
0.21816616,1.9192445,-2.0817986,0.33708704,93.0,100.0,170.0,70.0,0.1197814,0.026554897,0.08,327.25,268.75,0.022656250000000044,-0.11979166666666674
0.21816616,1.9192445,-2.0817986,0.33708704,93.0,100.0,170.0,70.0,0.1197814,0.026554897,0.08,327.25,268.75,0.022656250000000044,-0.11979166666666674
0.43633235,1.9192445,-2.0817986,0.33708704,105.0,100.0,170.0,70.0,0.111194566,0.05185088,0.08,300.75,281.0,-0.06015625000000002,-0.1708333333333334
0.43633235,1.9192445,-2.0817986,0.33708704,105.0,100.0,170.0,70.0,0.111194566,0.05185088,0.08,300.75,281.0,-0.06015625000000002,-0.1708333333333334
0.43633232,1.654161,-1.863183,0.3835549,105.0,85.0,157.0,72.0,0.1336283,0.0623119,0.08,282.25,249.5,-0.11796874999999996,-0.039583333333333304
0.43633235,1.4034688,-1.6038476,0.3749117,105.0,71.0,142.0,72.0,0.15646675,0.07296165,0.08,262.0,215.25,-0.18125000000000002,0.10312499999999991
0.43633235,1.4034688,-1.6038476,0.3749117,105.0,71.0,142.0,72.0,0.15646675,0.07296165,0.08,262.0,215.25,-0.18125000000000002,0.10312499999999991
0.43633232,1.654161,-1.863183,0.3835549,105.0,85.0,157.0,72.0,0.1336283,0.0623119,0.08,282.75,248.25,-0.11640625000000004,-0.034375000000000044
0.43633232,1.7374932,-1.9379582,0.37499797,105.0,90.0,162.0,72.0,0.12633248,0.058909804,0.08,290.0,261.0,-0.09375,-0.08749999999999991
0.43633235,1.4343998,-1.6386306,0.37876368,105.0,73.0,144.0,72.0,0.15360884,0.07162899,0.08,265.25,220.0,-0.17109375000000004,0.08333333333333348
0.43633235,1.1848735,-1.3364438,0.3261032,105.0,58.0,127.0,69.0,0.1764473,0.082278736,0.08,243.75,184.0,-0.23828125,0.2333333333333334
0.43633235,1.1848735,-1.3364438,0.3261032,105.0,58.0,127.0,69.0,0.1764473,0.082278736,0.08,243.75,184.0,-0.23828125,0.2333333333333334
0.43633232,1.1848733,-1.3364437,0.32610318,105.0,58.0,127.0,69.0,0.17644732,0.082278736,0.08,243.75,184.0,-0.23828125,0.2333333333333334
0.43633232,1.1848733,-1.3364437,0.32610318,105.0,58.0,127.0,69.0,0.17644732,0.082278736,0.08,243.75,184.0,-0.23828125,0.2333333333333334
0.43633232,1.4343997,-1.6386305,0.37876365,105.0,73.0,144.0,72.0,0.15360886,0.07162899,0.08,264.75,218.5,-0.17265624999999996,0.08958333333333335
0.43633235,1.7374932,-1.9379582,0.37499797,105.0,90.0,162.0,72.0,0.12633248,0.058909807,0.08,290.5,261.0,-0.09218749999999998,-0.08749999999999991
0.43633235,1.7374932,-1.9379582,0.37499797,105.0,90.0,162.0,72.0,0.12633248,0.058909807,0.08,290.75,261.25,-0.09140625000000002,-0.08854166666666674
0.43633232,1.4343997,-1.6386305,0.37876365,105.0,73.0,144.0,72.0,0.15360886,0.07162899,0.08,264.75,219.25,-0.17265624999999996,0.0864583333333333
0.43633232,1.1848733,-1.3364437,0.32610318,105.0,58.0,127.0,69.0,0.17644732,0.082278736,0.08,243.75,184.0,-0.23828125,0.2333333333333334
0.43633232,1.1848733,-1.3364437,0.32610318,105.0,58.0,127.0,69.0,0.17644732,0.082278736,0.08,243.75,184.0,-0.23828125,0.2333333333333334
